2016-11-22 11:01:24,033 [Thread-130:139643278325504] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) DELETE FROM `blog_article_tag` WHERE `blog_article_tag`.`article_id` = 9; args=(9,)
2016-12-07 15:54:19,975 [Thread-188:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:19,977 [Thread-188:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:19,978 [Thread-188:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r2myatba7ajyovezgxjuxrbwi6pgvxe7' AND `django_session`.`expire_date` > '2016-12-07 07:54:19.972908'); args=('r2myatba7ajyovezgxjuxrbwi6pgvxe7', u'2016-12-07 07:54:19.972908')
2016-12-07 15:54:19,981 [Thread-188:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`id` = 3; args=(3,)
2016-12-07 15:54:44,399 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:44,402 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:44,403 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r2myatba7ajyovezgxjuxrbwi6pgvxe7' AND `django_session`.`expire_date` > '2016-12-07 07:54:44.397224'); args=('r2myatba7ajyovezgxjuxrbwi6pgvxe7', u'2016-12-07 07:54:44.397224')
2016-12-07 15:54:44,406 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`id` = 3; args=(3,)
2016-12-07 15:54:44,414 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`id` = 3; args=(3,)
2016-12-07 15:54:44,416 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` WHERE `blog_category`.`id` = 3; args=(3,)
2016-12-07 15:54:44,418 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` WHERE `blog_tag`.`id` IN (3); args=(3,)
2016-12-07 15:54:44,424 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `blog_user` WHERE `blog_user`.`id` = 3 LIMIT 1; args=(3,)
2016-12-07 15:54:44,426 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `blog_category` WHERE `blog_category`.`id` = 3 LIMIT 1; args=(3,)
2016-12-07 15:54:44,429 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) INSERT INTO `blog_article` (`title`, `desc`, `content`, `click_count`, `is_recommend`, `date_publish`, `user_id`, `category_id`) VALUES ('03.01 pyenv', 'pyenv基础及使用', '## 配置环境<br />\r\n<br />\r\ncentos 6.8<br />\r\npyenv<br />\r\n<br />\r\n<br />\r\n## pyenv介绍<br />\r\npyenv 是针对 python 版本的管理，通过修改环境变量的方式实现<br />\r\n<br />\r\n### pyenv原理<br />\r\n<br />\r\n简单的在$PATH的最前面插入了一个垫片路径（shims）：~/.pyenv/shims:/usr/local/bin:/usr/bin:/bin。所有对 Python 可执行文件的查找都会首先被这个 shims 路径截获，从而架空了后面的系统路径。<br />\r\n<br />\r\n### 安装使用<br />\r\n### pyenv 安装py<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv 默认的下载包地址是官网, 国内翻墙也很慢。<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; cd &nbsp;~/.pyenv/plugins/python-build/python-build/<br />\r\n&nbsp; &nbsp; vim 2.7.11 (如果你下载别的版本, 你就改别的文件)<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; 将里面下载地址改成sohu的镜像地址：<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; https://www.python.org/ftp/python/2.7.11/Python-2.7.11.tar.xz#962b4c45af50124ea61f11a30deb4342fc0bc21126790fa1d7f6c79809413f46<br />\r\n&nbsp; &nbsp; http://mirrors.sohu.com/python/2.7.11/Python-2.7.11.tar.xz#962b4c45af50124ea61f11a30deb4342fc0bc21126790fa1d7f6c79809413f46&nbsp;<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; \"<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; 附搜狐镜像地址：http://mirrors.sohu.com/python/&nbsp;<br />\r\n<br />\r\n##### 自动安装<br />\r\n<br />\r\n&nbsp; &nbsp; yum install -y git<br />\r\n&nbsp; &nbsp; curl -L https://raw.githubusercontent.com/yyuu/pyenv-installer/master/bin/pyenv-installer | bash #脚本见03.04<br />\r\n&nbsp; &nbsp; #这个命令会把pyenv安装到当前用户的 ~/.pyenv目录下.<br />\r\n<br />\r\n<br />\r\n##### 手动安装<br />\r\n<br />\r\n将 pyenv 检出到你想安装的目录。建议路径为：$HOME/.pyenv<br />\r\n<br />\r\n&nbsp; &nbsp; cd<br />\r\n&nbsp; &nbsp; git clone git://github.com/yyuu/pyenv.git .pyenv<br />\r\n<br />\r\n添加环境变量。PYENV_ROOT 指向 pyenv 检出的根目录，并向 $PATH 添加 $PYENV_ROOT/bin 以提供访问 pyenv 这条命令的路径<br />\r\n<br />\r\n&nbsp; &nbsp; echo \'export PYENV_ROOT=\"$HOME/.pyenv\"\' &gt;&gt; ~/.bash_profile<br />\r\n&nbsp; &nbsp; echo \'export PATH=\"$PYENV_ROOT/bin:$PATH\"\' &gt;&gt; ~/.bash_profile<br />\r\n这里的 shell 配置文件（~/.bash_profile）依不同 Linux 而需作修改——Zsh：~/.zshenv；Ubuntu：~/.bashrc<br />\r\n<br />\r\n向 shell 添加 pyenv init 以启用 shims 和命令补完功能<br />\r\n<br />\r\n&nbsp; &nbsp; echo \'eval \"$(pyenv init -)\"\' &gt;&gt; ~/.bash_profile<br />\r\n<br />\r\n配置文件的位置同上一条一样需要修改<br />\r\n<br />\r\n重启 shell（因为修改了 $PATH）<br />\r\n<br />\r\n&nbsp; &nbsp; exec $SHELL<br />\r\n<br />\r\n##### pyenv 配置<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv versions — 查看系统当前安装的python列表<br />\r\n&nbsp; &nbsp; pyenv install -v 3.5.1 — 安装python<br />\r\n&nbsp; &nbsp; pyenv uninstall 2.7.3 — 卸载python<br />\r\n&nbsp; &nbsp; pyenv rehash — 创建垫片路径（为所有已安装的可执行文件创建 shims，如：~/.pyenv/versions/*/bin/*，因此，每当你增删了 Python 版本或带有可执行文件的包（如 pip）以后，都应该执行一次本命令）<br />\r\n<br />\r\n##### python切换<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv global 3.4.0 — 设置全局的 Python 版本，通过将版本号写入 ~/.pyenv/version 文件的方式。<br />\r\n&nbsp; &nbsp; pyenv local 2.7.3 — 设置面向程序的本地版本，通过将版本号写入当前目录下的 .python-version 文件的方式。通过这种方式设置的 Python 版本优先级较 global 高。<br />\r\npyenv 会从当前目录开始向上逐级查找 .python-version 文件，直到根目录为止。若找不到，就用 global 版本。<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv shell pypy-2.2.1 — 设置面向 shell 的 Python 版本，通过设置当前 shell 的 PYENV_VERSION 环境变量的方式。这个版本的优先级比 local 和 global 都要高。–unset 参数可以用于取消当前 shell 设定的版本。<br />\r\n&nbsp; &nbsp; pyenv shell --unset<br />\r\n<br />\r\n##### python优先级<br />\r\n<br />\r\n&nbsp; &nbsp; shell &gt; local &gt; global<br />\r\n<br />\r\n##### pyenv 插件: pyenv-virtualenv<br />\r\n<br />\r\n###### 安装<br />\r\n<br />\r\n使用自动安装pyenv 后，它会自动安装部分插件，通过pyenv-virtualenv 插件可以很好的和 virtualenv 结合：<br />\r\n<br />\r\n&nbsp; &nbsp; [root@linux3311 ~]# cd .pyenv/plugins/<br />\r\n&nbsp; &nbsp; [root@linux3311 plugins]# ll<br />\r\n&nbsp; &nbsp; insgesamt24<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:17pyenv-doctor<br />\r\n&nbsp; &nbsp; drwxr-xr-x.5root root409619.Jun05:18pyenv-installer<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:18pyenv-update<br />\r\n&nbsp; &nbsp; drwxr-xr-x.7root root409619.Jun05:18pyenv-virtualenv<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:18pyenv-which-ext<br />\r\n&nbsp; &nbsp; drwxr-xr-x.5root root409619.Jun05:17python-build<br />\r\n<br />\r\n###### 使用<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv virtualenv 2.7.10 my-virtual-env-2.7.10 #创建虚拟环境，若不指定python 版本，会汇报认使用当前环境python版本<br />\r\n&nbsp; &nbsp; pyenv virtualenv 2.7.10 env271 #在本机上创建了一个名为env271的python虚拟环境，这个环境的真实目录位于：~/.pyenv/versions/<br />\r\n&nbsp; &nbsp; pyenv virtualenvs #列出当前虚拟环境<br />\r\n&nbsp; &nbsp; pyenv activate #激活虚拟环境<br />\r\n&nbsp; &nbsp; pyenv activate env2710 #切换到新的虚拟环境<br />\r\n&nbsp; &nbsp; pyenv deactivate #退出虚拟环境<br />\r\n&nbsp; &nbsp; pyenv uninstall my-virtual-env #删除虚拟环境&nbsp;<br />\r\n&nbsp; &nbsp; rm -rf ~/.pyenv/versions/env271/ #粗暴删除<br />\r\n<br />\r\n<br />\r\n<br />\r\n使用pyenv 来管理python，使用 pyenv-virtualenv 插件来管理多版本 python包。<br />\r\n<br />\r\n此时，还需注意，当我们将项目运行的 env 环境部署到生产环境时，由于我们的python 包是依赖python 的，需要注意生产环境的python版本问题(详见 http://pylixm.cc/posts/2016-01-18-Virtualenv-user.html)。<br />\r\n<br />\r\n<br />\r\n<br />\r\n参考<br />\r\n<br />\r\npyenv 下载地址 （https://github.com/yyuu/pyenv/）<br />\r\nvirtualenv 中文文档地址 （http://virtualenv-chinese-docs.readthedocs.io/en/latest/#）<br />\r\nhttp://my.oschina.net/lionets/blog/267469<br />\r\nhttps://github.com/yyuu/pyenv-virtualenv<br />', 0, 0, '2016-12-07 07:54:44.427916', 3, 3); args=[u'03.01 pyenv', u'pyenv\u57fa\u7840\u53ca\u4f7f\u7528', u'## \u914d\u7f6e\u73af\u5883<br />\r\n<br />\r\ncentos 6.8<br />\r\npyenv<br />\r\n<br />\r\n<br />\r\n## pyenv\u4ecb\u7ecd<br />\r\npyenv \u662f\u9488\u5bf9 python \u7248\u672c\u7684\u7ba1\u7406\uff0c\u901a\u8fc7\u4fee\u6539\u73af\u5883\u53d8\u91cf\u7684\u65b9\u5f0f\u5b9e\u73b0<br />\r\n<br />\r\n### pyenv\u539f\u7406<br />\r\n<br />\r\n\u7b80\u5355\u7684\u5728$PATH\u7684\u6700\u524d\u9762\u63d2\u5165\u4e86\u4e00\u4e2a\u57ab\u7247\u8def\u5f84\uff08shims\uff09\uff1a~/.pyenv/shims:/usr/local/bin:/usr/bin:/bin\u3002\u6240\u6709\u5bf9 Python \u53ef\u6267\u884c\u6587\u4ef6\u7684\u67e5\u627e\u90fd\u4f1a\u9996\u5148\u88ab\u8fd9\u4e2a shims \u8def\u5f84\u622a\u83b7\uff0c\u4ece\u800c\u67b6\u7a7a\u4e86\u540e\u9762\u7684\u7cfb\u7edf\u8def\u5f84\u3002<br />\r\n<br />\r\n### \u5b89\u88c5\u4f7f\u7528<br />\r\n### pyenv \u5b89\u88c5py<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv \u9ed8\u8ba4\u7684\u4e0b\u8f7d\u5305\u5730\u5740\u662f\u5b98\u7f51, \u56fd\u5185\u7ffb\u5899\u4e5f\u5f88\u6162\u3002<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; cd &nbsp;~/.pyenv/plugins/python-build/python-build/<br />\r\n&nbsp; &nbsp; vim 2.7.11 (\u5982\u679c\u4f60\u4e0b\u8f7d\u522b\u7684\u7248\u672c, \u4f60\u5c31\u6539\u522b\u7684\u6587\u4ef6)<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; \u5c06\u91cc\u9762\u4e0b\u8f7d\u5730\u5740\u6539\u6210sohu\u7684\u955c\u50cf\u5730\u5740\uff1a<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; https://www.python.org/ftp/python/2.7.11/Python-2.7.11.tar.xz#962b4c45af50124ea61f11a30deb4342fc0bc21126790fa1d7f6c79809413f46<br />\r\n&nbsp; &nbsp; http://mirrors.sohu.com/python/2.7.11/Python-2.7.11.tar.xz#962b4c45af50124ea61f11a30deb4342fc0bc21126790fa1d7f6c79809413f46&nbsp;<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; "<br />\r\n&nbsp; &nbsp;&nbsp;<br />\r\n&nbsp; &nbsp; \u9644\u641c\u72d0\u955c\u50cf\u5730\u5740\uff1ahttp://mirrors.sohu.com/python/&nbsp;<br />\r\n<br />\r\n##### \u81ea\u52a8\u5b89\u88c5<br />\r\n<br />\r\n&nbsp; &nbsp; yum install -y git<br />\r\n&nbsp; &nbsp; curl -L https://raw.githubusercontent.com/yyuu/pyenv-installer/master/bin/pyenv-installer | bash #\u811a\u672c\u89c103.04<br />\r\n&nbsp; &nbsp; #\u8fd9\u4e2a\u547d\u4ee4\u4f1a\u628apyenv\u5b89\u88c5\u5230\u5f53\u524d\u7528\u6237\u7684 ~/.pyenv\u76ee\u5f55\u4e0b.<br />\r\n<br />\r\n<br />\r\n##### \u624b\u52a8\u5b89\u88c5<br />\r\n<br />\r\n\u5c06 pyenv \u68c0\u51fa\u5230\u4f60\u60f3\u5b89\u88c5\u7684\u76ee\u5f55\u3002\u5efa\u8bae\u8def\u5f84\u4e3a\uff1a$HOME/.pyenv<br />\r\n<br />\r\n&nbsp; &nbsp; cd<br />\r\n&nbsp; &nbsp; git clone git://github.com/yyuu/pyenv.git .pyenv<br />\r\n<br />\r\n\u6dfb\u52a0\u73af\u5883\u53d8\u91cf\u3002PYENV_ROOT \u6307\u5411 pyenv \u68c0\u51fa\u7684\u6839\u76ee\u5f55\uff0c\u5e76\u5411 $PATH \u6dfb\u52a0 $PYENV_ROOT/bin \u4ee5\u63d0\u4f9b\u8bbf\u95ee pyenv \u8fd9\u6761\u547d\u4ee4\u7684\u8def\u5f84<br />\r\n<br />\r\n&nbsp; &nbsp; echo \'export PYENV_ROOT="$HOME/.pyenv"\' &gt;&gt; ~/.bash_profile<br />\r\n&nbsp; &nbsp; echo \'export PATH="$PYENV_ROOT/bin:$PATH"\' &gt;&gt; ~/.bash_profile<br />\r\n\u8fd9\u91cc\u7684 shell \u914d\u7f6e\u6587\u4ef6\uff08~/.bash_profile\uff09\u4f9d\u4e0d\u540c Linux \u800c\u9700\u4f5c\u4fee\u6539\u2014\u2014Zsh\uff1a~/.zshenv\uff1bUbuntu\uff1a~/.bashrc<br />\r\n<br />\r\n\u5411 shell \u6dfb\u52a0 pyenv init \u4ee5\u542f\u7528 shims \u548c\u547d\u4ee4\u8865\u5b8c\u529f\u80fd<br />\r\n<br />\r\n&nbsp; &nbsp; echo \'eval "$(pyenv init -)"\' &gt;&gt; ~/.bash_profile<br />\r\n<br />\r\n\u914d\u7f6e\u6587\u4ef6\u7684\u4f4d\u7f6e\u540c\u4e0a\u4e00\u6761\u4e00\u6837\u9700\u8981\u4fee\u6539<br />\r\n<br />\r\n\u91cd\u542f shell\uff08\u56e0\u4e3a\u4fee\u6539\u4e86 $PATH\uff09<br />\r\n<br />\r\n&nbsp; &nbsp; exec $SHELL<br />\r\n<br />\r\n##### pyenv \u914d\u7f6e<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv versions \u2014 \u67e5\u770b\u7cfb\u7edf\u5f53\u524d\u5b89\u88c5\u7684python\u5217\u8868<br />\r\n&nbsp; &nbsp; pyenv install -v 3.5.1 \u2014 \u5b89\u88c5python<br />\r\n&nbsp; &nbsp; pyenv uninstall 2.7.3 \u2014 \u5378\u8f7dpython<br />\r\n&nbsp; &nbsp; pyenv rehash \u2014 \u521b\u5efa\u57ab\u7247\u8def\u5f84\uff08\u4e3a\u6240\u6709\u5df2\u5b89\u88c5\u7684\u53ef\u6267\u884c\u6587\u4ef6\u521b\u5efa shims\uff0c\u5982\uff1a~/.pyenv/versions/*/bin/*\uff0c\u56e0\u6b64\uff0c\u6bcf\u5f53\u4f60\u589e\u5220\u4e86 Python \u7248\u672c\u6216\u5e26\u6709\u53ef\u6267\u884c\u6587\u4ef6\u7684\u5305\uff08\u5982 pip\uff09\u4ee5\u540e\uff0c\u90fd\u5e94\u8be5\u6267\u884c\u4e00\u6b21\u672c\u547d\u4ee4\uff09<br />\r\n<br />\r\n##### python\u5207\u6362<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv global 3.4.0 \u2014 \u8bbe\u7f6e\u5168\u5c40\u7684 Python \u7248\u672c\uff0c\u901a\u8fc7\u5c06\u7248\u672c\u53f7\u5199\u5165 ~/.pyenv/version \u6587\u4ef6\u7684\u65b9\u5f0f\u3002<br />\r\n&nbsp; &nbsp; pyenv local 2.7.3 \u2014 \u8bbe\u7f6e\u9762\u5411\u7a0b\u5e8f\u7684\u672c\u5730\u7248\u672c\uff0c\u901a\u8fc7\u5c06\u7248\u672c\u53f7\u5199\u5165\u5f53\u524d\u76ee\u5f55\u4e0b\u7684 .python-version \u6587\u4ef6\u7684\u65b9\u5f0f\u3002\u901a\u8fc7\u8fd9\u79cd\u65b9\u5f0f\u8bbe\u7f6e\u7684 Python \u7248\u672c\u4f18\u5148\u7ea7\u8f83 global \u9ad8\u3002<br />\r\npyenv \u4f1a\u4ece\u5f53\u524d\u76ee\u5f55\u5f00\u59cb\u5411\u4e0a\u9010\u7ea7\u67e5\u627e .python-version \u6587\u4ef6\uff0c\u76f4\u5230\u6839\u76ee\u5f55\u4e3a\u6b62\u3002\u82e5\u627e\u4e0d\u5230\uff0c\u5c31\u7528 global \u7248\u672c\u3002<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv shell pypy-2.2.1 \u2014 \u8bbe\u7f6e\u9762\u5411 shell \u7684 Python \u7248\u672c\uff0c\u901a\u8fc7\u8bbe\u7f6e\u5f53\u524d shell \u7684 PYENV_VERSION \u73af\u5883\u53d8\u91cf\u7684\u65b9\u5f0f\u3002\u8fd9\u4e2a\u7248\u672c\u7684\u4f18\u5148\u7ea7\u6bd4 local \u548c global \u90fd\u8981\u9ad8\u3002\u2013unset \u53c2\u6570\u53ef\u4ee5\u7528\u4e8e\u53d6\u6d88\u5f53\u524d shell \u8bbe\u5b9a\u7684\u7248\u672c\u3002<br />\r\n&nbsp; &nbsp; pyenv shell --unset<br />\r\n<br />\r\n##### python\u4f18\u5148\u7ea7<br />\r\n<br />\r\n&nbsp; &nbsp; shell &gt; local &gt; global<br />\r\n<br />\r\n##### pyenv \u63d2\u4ef6: pyenv-virtualenv<br />\r\n<br />\r\n###### \u5b89\u88c5<br />\r\n<br />\r\n\u4f7f\u7528\u81ea\u52a8\u5b89\u88c5pyenv \u540e\uff0c\u5b83\u4f1a\u81ea\u52a8\u5b89\u88c5\u90e8\u5206\u63d2\u4ef6\uff0c\u901a\u8fc7pyenv-virtualenv \u63d2\u4ef6\u53ef\u4ee5\u5f88\u597d\u7684\u548c virtualenv \u7ed3\u5408\uff1a<br />\r\n<br />\r\n&nbsp; &nbsp; [root@linux3311 ~]# cd .pyenv/plugins/<br />\r\n&nbsp; &nbsp; [root@linux3311 plugins]# ll<br />\r\n&nbsp; &nbsp; insgesamt24<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:17pyenv-doctor<br />\r\n&nbsp; &nbsp; drwxr-xr-x.5root root409619.Jun05:18pyenv-installer<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:18pyenv-update<br />\r\n&nbsp; &nbsp; drwxr-xr-x.7root root409619.Jun05:18pyenv-virtualenv<br />\r\n&nbsp; &nbsp; drwxr-xr-x.4root root409619.Jun05:18pyenv-which-ext<br />\r\n&nbsp; &nbsp; drwxr-xr-x.5root root409619.Jun05:17python-build<br />\r\n<br />\r\n###### \u4f7f\u7528<br />\r\n<br />\r\n&nbsp; &nbsp; pyenv virtualenv 2.7.10 my-virtual-env-2.7.10 #\u521b\u5efa\u865a\u62df\u73af\u5883\uff0c\u82e5\u4e0d\u6307\u5b9apython \u7248\u672c\uff0c\u4f1a\u6c47\u62a5\u8ba4\u4f7f\u7528\u5f53\u524d\u73af\u5883python\u7248\u672c<br />\r\n&nbsp; &nbsp; pyenv virtualenv 2.7.10 env271 #\u5728\u672c\u673a\u4e0a\u521b\u5efa\u4e86\u4e00\u4e2a\u540d\u4e3aenv271\u7684python\u865a\u62df\u73af\u5883\uff0c\u8fd9\u4e2a\u73af\u5883\u7684\u771f\u5b9e\u76ee\u5f55\u4f4d\u4e8e\uff1a~/.pyenv/versions/<br />\r\n&nbsp; &nbsp; pyenv virtualenvs #\u5217\u51fa\u5f53\u524d\u865a\u62df\u73af\u5883<br />\r\n&nbsp; &nbsp; pyenv activate #\u6fc0\u6d3b\u865a\u62df\u73af\u5883<br />\r\n&nbsp; &nbsp; pyenv activate env2710 #\u5207\u6362\u5230\u65b0\u7684\u865a\u62df\u73af\u5883<br />\r\n&nbsp; &nbsp; pyenv deactivate #\u9000\u51fa\u865a\u62df\u73af\u5883<br />\r\n&nbsp; &nbsp; pyenv uninstall my-virtual-env #\u5220\u9664\u865a\u62df\u73af\u5883&nbsp;<br />\r\n&nbsp; &nbsp; rm -rf ~/.pyenv/versions/env271/ #\u7c97\u66b4\u5220\u9664<br />\r\n<br />\r\n<br />\r\n<br />\r\n\u4f7f\u7528pyenv \u6765\u7ba1\u7406python\uff0c\u4f7f\u7528 pyenv-virtualenv \u63d2\u4ef6\u6765\u7ba1\u7406\u591a\u7248\u672c python\u5305\u3002<br />\r\n<br />\r\n\u6b64\u65f6\uff0c\u8fd8\u9700\u6ce8\u610f\uff0c\u5f53\u6211\u4eec\u5c06\u9879\u76ee\u8fd0\u884c\u7684 env \u73af\u5883\u90e8\u7f72\u5230\u751f\u4ea7\u73af\u5883\u65f6\uff0c\u7531\u4e8e\u6211\u4eec\u7684python \u5305\u662f\u4f9d\u8d56python \u7684\uff0c\u9700\u8981\u6ce8\u610f\u751f\u4ea7\u73af\u5883\u7684python\u7248\u672c\u95ee\u9898(\u8be6\u89c1 http://pylixm.cc/posts/2016-01-18-Virtualenv-user.html)\u3002<br />\r\n<br />\r\n<br />\r\n<br />\r\n\u53c2\u8003<br />\r\n<br />\r\npyenv \u4e0b\u8f7d\u5730\u5740 \uff08https://github.com/yyuu/pyenv/\uff09<br />\r\nvirtualenv \u4e2d\u6587\u6587\u6863\u5730\u5740 \uff08http://virtualenv-chinese-docs.readthedocs.io/en/latest/#\uff09<br />\r\nhttp://my.oschina.net/lionets/blog/267469<br />\r\nhttps://github.com/yyuu/pyenv-virtualenv<br />', 0, False, u'2016-12-07 07:54:44.427916', 3, 3]
2016-12-07 15:54:44,438 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) DELETE FROM `blog_article_tag` WHERE `blog_article_tag`.`article_id` = 12; args=(12,)
2016-12-07 15:54:44,441 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article_tag`.`tag_id` FROM `blog_article_tag` WHERE (`blog_article_tag`.`article_id` = 12 AND `blog_article_tag`.`tag_id` IN (3)); args=(12, 3)
2016-12-07 15:54:44,442 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) INSERT INTO `blog_article_tag` (`article_id`, `tag_id`) VALUES (12, 3); args=(12, 3)
2016-12-07 15:54:44,444 [Thread-189:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_admin_log` (`action_time`, `user_id`, `content_type_id`, `object_id`, `object_repr`, `action_flag`, `change_message`) VALUES ('2016-12-07 07:54:44.443871', 3, 9, '12', '03.01 pyenv', 1, ''); args=[u'2016-12-07 07:54:44.443871', 3, 9, u'12', u'03.01 pyenv', 1, u'']
2016-12-07 15:54:44,623 [Thread-190:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:44,626 [Thread-190:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-07 15:54:44,627 [Thread-190:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r2myatba7ajyovezgxjuxrbwi6pgvxe7' AND `django_session`.`expire_date` > '2016-12-07 07:54:44.621744'); args=('r2myatba7ajyovezgxjuxrbwi6pgvxe7', u'2016-12-07 07:54:44.621744')
2016-12-07 15:54:44,630 [Thread-190:140154088867584] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`id` = 3; args=(3,)
